uuid,series_id,series_title,frequency,year,period,period_name,value,latest,footnotes,source_type,collection_timestamp,normalization_timestamp,checksum
ca491ba4-cb6c-4687-8bb0-b438c0d5299a,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2023,M07,July,304.609,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,7c4e62fcfb6b01dc65ab2d1fec76642ca9c14ab025d0a2c2cd768fb21ef76e60
890ca6d7-d0fe-45b1-bf51-90f276e23155,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2023,M08,August,307.026,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,e61fe0c70499f0ef03b7166592b037e833c0d5fb6d2846583ceb86f51816c058
769fb014-d0b1-4623-886c-8366e0743604,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2023,M08,August,306.082,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,239d7eb83ab86a940baa33f7a37932f62a1dfbba62201e479645ebd69f41902d
1ddc8fcb-64ed-4849-aae9-93fc5b3090b1,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2023,M09,September,307.789,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,024547f7a5d7aa0ea44a50cb770c5e87484a20674b0e35595a18a78e381f0c20
3a477975-cee3-4971-af06-db2b3a486209,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2023,M09,September,307.276,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,92ffc910c8630f03854dfd4155f5be4ebcfc232a8eff01527d019fb4e6c09b81
638daceb-ac4a-4ac8-9b2d-4535c79e7a80,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2023,M10,October,307.671,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,87133923e62dc672a5fbcac6e6eac12dfc8c5ce9a203b873e7f0f3a0baa13a68
25806a7b-190a-4ad2-8cf7-ffe4bae2dd04,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2023,M10,October,307.696,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,fbb64ef2676c13588eea215b7af7564a46110c886b3f2b354ba4a367148ccc4a
9f8bce40-4095-43b6-b3fd-1c352ef97bd2,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2023,M11,November,307.051,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,204003ed1df4485a9f98054dbdc06ac08adfa1164f7653ca0dea03d7d2fe7855
2dba36ca-b17b-41a3-9793-f147466dccf9,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2023,M11,November,308.148,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,a81d75a8d2fe1dbd1f15e41e3d4b99200f4d5513528d34c13c161ad7b29fbcfd
4bbf5263-f27b-4adb-9b28-d1ec31df2cfb,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2023,M12,December,306.746,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,950d883c1be4f25489548fa1c041cde66a0169c88d4d6b65677ba38cc1569c8e
b8042144-2c5c-4a6d-9a88-fb75b63a29f6,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2023,M12,December,308.741,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,74e3a08a40f5fc7e1432d496095c83c8a733b38fe96b583b88e6b087c53dee03
e53a6d98-85a2-4315-ae6f-dc553d760fa9,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2023,M13,Annual,304.702,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,6644d855568da7c7e3736a7f47c564ce9b4fcad3879842d66b5fc8e2943c6f2f
59984175-e212-45d0-8a47-66b3c5ed26bd,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2024,M01,January,308.417,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,c588f7e05281ab7b5c58486c1efe629a4f8e8f11902aba4cbea44444e6be5acb
9993890a-e83a-48da-a64b-9e59ff0c849b,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2024,M01,January,309.698,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,bb6804e260fa8a22b822549ba80927dd9676fe92b0b2fbf4ec1f0180a0270b9c
79d09eaa-a47d-4213-9bfa-f596224d3b4c,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2024,M02,February,310.326,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,2c1d1fa0f7ee2c5ac590e4b760b389d73e0a7caf691455d2a614f648f6d12c40
03de3a97-aba2-4b2b-b7bd-46848d2b3293,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2024,M02,February,310.967,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,2b1bed5e630622676a9e7a1ebd112f8450c69558255206f169f9146fef123ccd
f08de19f-226f-47c2-9b7f-42a2e54abca9,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2024,M03,March,312.332,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,e8d5f78f4bf50ddb9bbdb8bb69d8070d4bb1f4cafe0f6be08ce72368fa63329b
66e28b23-ed8d-4981-a64a-792fd85a5e70,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2024,M03,March,312.345,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,1ec87aa953d6170db9dc8a2628653ee7d411ef10f5dad095bf4ec8d411769388
4a7793fc-16fe-4200-b671-59af98614887,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2024,M04,April,313.548,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,6d3d2c77441eb469521cc5139ef537eb1f53987c252f489d3a8f4b69b5faffdf
5815073d-9415-4c82-987d-1cdf0279ac98,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2024,M04,April,313.023,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,160f7ce9d6aa60b4f878be53257598479da7b0a7dab0e908d50941e5e8558284
59e70f15-7580-4245-a493-ffb86d2b441f,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2024,M05,May,314.069,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,16839544898d50c5dee2e9d3842a1c7c208335dfc25f7773f173a2b175607ab2
c2709407-ced2-4653-ba21-78e79d82b9df,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2024,M05,May,313.175,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,e4bb64cb08cdcba7048115822be3282185db0265de44276833f8a768e018774d
b466e948-70f5-47d2-af98-9a5257dfed52,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2024,M06,June,314.175,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,a8fee7059437dbb3c97195a53b66c9a4890a3e00b4af2cac1ca4f63570cc51ed
342c1d9f-f321-412f-9b54-c4b5f586e0bf,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2024,M06,June,313.044,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,7b2659d08b164e26185a1ece3fc438365ae740b642c372ddc693c5d66055fc32
1c606da4-86cd-4704-9e18-03eebb0bff10,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2024,M07,July,314.540,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,0d315c59b047b625e8b6d0f5558a86b6875a16c940babcaec866ac52af797879
d7b2d91f-2aa6-4962-a648-6c4d7dd9e5f4,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2024,M07,July,313.569,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,0736c892bd06446339438c3f44d925a0342435e1bf7a7e0d17435b5c0d86ae54
542a9e6a-86d4-4eb6-b5ed-1a8386e9ab81,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2024,M08,August,314.796,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,2358655cc75b917054ae4b458406ce2de70d611a074e693bcfe86c529b5646cc
7dc248fe-1ebf-4e9e-9ad4-819e58f35e91,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2024,M08,August,314.062,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,74c76a4190292e8e2f39ff58aa7843430bd137679229bfb05febdc9885411447
35ac1519-1ac8-495e-86da-a58f6fa5a032,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2024,M09,September,315.301,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,c31bde09a5390e4aa968c74cfc03ff46acf0798334351756d2c9136292642f2c
be26553c-8738-43a4-a1d6-ab95d869a5ce,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2024,M09,September,314.732,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,0db5239817428a88ca419ccac6debaae09a251e133d44214865dfa479d8c6b04
e42aa748-e5a2-487b-bcae-9d5af194543d,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2024,M10,October,315.664,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,0e5ad49ed252874f331123aea8fb78a2331a370e58e351be719b28549f1298e4
08b4ed9f-7e67-4edd-95ed-69bd3e570692,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2024,M10,October,315.631,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,a6fe2a2f554d5f608478cb340ba3655d1b5c14115d3165a716c7b0d2fd363c7a
e0bb18f4-73de-4963-bfff-49be32eb2606,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2024,M11,November,315.493,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,61b1eea6eab6e22a62a5ee98e0b04fb28e4623131f509a601c82737a956ec718
9362703b-f04e-4ff0-9bc8-18608271c190,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2024,M11,November,316.528,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,61e1d14dd53391380853fa00f6cd0d6c10cdfcdc4680f964aed33ebfff57fd6a
e7fe0523-fd5d-4738-b34c-252a86ccd917,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2024,M12,December,315.605,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,3ca589e90dc24d3c5525616185b6f3f7ff20434fd19b073bc74fb90c6b410e18
295bd060-d73d-429a-9427-55419fbdf22a,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2024,M12,December,317.604,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,240e728f1958f273b2a4e595877059006bb403ed96e5bc40cd8ad6428bc9cb0e
6a14237f-66ed-48a5-a693-505934e026e7,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2024,M13,Annual,313.689,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,b499eff7e8d11398321dbf2ad9d612c6643d317bebc0ac1b8ec100435d3ffe6c
fcd13902-5f2c-4094-827a-e708a67ae28c,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2025,M01,January,317.671,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,e3b56b61a76de101aa6beb5767824172032e3137860384d04c90631d06f31074
cf59ce78-733e-415f-ad22-d13f873c4cdf,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2025,M01,January,318.961,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,c1370753cb5f85a3fb532a8d4d60983210b5ccfbcc63757d060ec03c885036eb
13bd3b85-de80-4993-80fa-0bbe1647a85a,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2025,M02,February,319.082,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,e0a7e1e4970e591559bf8fae20b16038500bd6484f114c7bb895fc98128a8fa9
9e9f19fe-88ff-48df-9c47-67eaccff7d39,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2025,M02,February,319.679,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,8f384647d71ed804eedcbc078e152e8f8583e308eae40dafd345ac0f1de7a21b
20d02caa-6fc6-418d-ba44-def8c0cf00b9,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2025,M03,March,319.799,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,a72162d34ee6555dda55baf1306aecee9269ff93723d267e174fb86f6c50ada0
76faf317-e008-41b5-b091-7997f5a4b727,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2025,M03,March,319.785,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,fd7aefc2984eec59cec365d4870b2a0770349a181a8a8ebdfd66b407ebc3a7d4
899ecf3d-2c35-4a8c-a2ed-a909573d0446,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2025,M04,April,320.795,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,7b93ec28c3509d124cb92ea123d61ec5d94644b440bd1c8b3923fc437fcd04c5
de381850-ab98-455a-9f38-c642fc48ad7e,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2025,M04,April,320.302,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,bbcf60b8524e90e0caec5c1e1c165c47ae85a85d0654edd2ad09229b9972ef22
e990abab-bc34-4879-adb4-7f3aeec6c708,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2025,M05,May,321.465,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,262fad6ac53ee2e256cbf52cc7b3bd696cea84d919d0a79396b177cfd3af01e2
2e751a24-0561-4778-a8c9-c3ab4601e30e,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2025,M05,May,320.620,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,a7f9e772fabe05b344f1f7b446b1f01f58b1e9bb99733fa118db938e9e874c6e
5590931c-b9ed-4aae-b065-dbb80d9f1c56,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2025,M06,June,322.561,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,39edbef69e633a1c01c9504e5510cfcec0f84bd4a15bd66bf14fd01fcf6eaaf3
9673faf8-7d21-4f8b-8674-3158021daec5,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2025,M06,June,321.435,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,799d3a1923a55a7379c44a4a16ac87f5d422e9c552c2e8ecc3da460d98485f24
c2e944e4-bf53-4e9e-a7f8-56d2ad881694,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2025,M07,July,323.048,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,585667e45a83bca197379092b9739c68852a40e7c2fbcf65bfc23e75705c857b
1c5916eb-6abc-430a-9b4b-94e66213dea4,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2025,M07,July,322.169,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,62be64274c6994823754d03d407163957ca7a560527ba9a5cf90e08a62752513
9c8c116d-2cbd-47e5-b10a-84a68b993fcc,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2025,M08,August,323.976,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,16119505ba6b03e46449d218b700c5761677799f566c84d6eaa5203ad51f4c87
5b59ab91-c8e2-45c5-8d9c-772e281a2818,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2025,M08,August,323.291,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,85b8b10044d810d6373ef685231dce99dfcb4df757c1794c1cdf88ca41f82392
adf233af-0779-41d8-85ff-b9ed3febc28f,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2025,M09,September,324.800,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,b67d71b15815e6e61a9e58b8d642110baeb81ea4cd0cdf4172372725aa87ef2f
40967ad3-c1e7-4662-8a8f-6555b1a2dcc8,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2025,M09,September,324.245,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,fadf24c708392d3e5106c077b2ccda74c55fd7c7af0ff1d7295ea14b67e5fce5
554758b4-d9b6-4bc5-9c60-c7be3afa6c36,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2025,M11,November,324.122,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,ed465d95226016213ce8a2fecceeec19668e0e5a50fd0194b550c0ce1f48df1c
59a45363-c4a2-465b-95c4-eebed8c9739f,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2025,M11,November,325.063,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,74ef5f48fd70d3675e60add78705d5f716c0645432861d12d03b0ef6f9b175e3
5a4072bd-71fc-4d5e-bd6b-57228a5a4b45,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2025,M12,December,324.054,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,837a345bb686632d2cfc4b5c2957a39740363a83559ca76f060bca61e5c2c6f6
2050878f-59b4-4af7-b5ad-5186f1ab1a68,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2025,M12,December,326.031,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,231ef892a70671857fa87bf4a98cb0178d75702009e61cd10410b1276414b6db
20d4d2ad-1369-4fef-88a8-568ab31f9f30,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2025,M13,Annual,321.943,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,e67ce111d56fd0828f02311a91273d79105041032ff50dbf4cc81a20e0ed87df
305b3864-ac24-4654-9eed-0cd82c5929cc,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2026,M01,January,325.252,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,7128dc842796c4c85e020b9c63089a0a633eaf1697e2150f95314e8e942ca7b2
ab45faf2-3aaf-485c-be36-c1009ae4fba9,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2026,M01,January,326.588,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,9d9fe068abe8679141261115c695d712956889c31a61769de00da408ad045161
ffef6bb0-6ebe-4a29-b058-6f7faf94b900,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2026,M02,February,326.785,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,755ac96c7e1c705e7af6e48d4f367cc146fb3ce6772585c3b7a722ae60634493
240b2c61-140c-4587-84cf-3a8e8b5a5c10,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2026,M02,February,327.460,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,fdd1ecb4f1e0b6e9f9bb8ec9da8610170f3ae112ba493c284835a1ce3638b7b7
d025f339-8bff-4ce3-b117-7e545ba0ba0f,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2026,M03,March,330.213,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,ffdf48d0b014fb8fee6ae20712adf359352532f20684fa5b5b4dbec4d731b0c3
9a878eb0-11bb-4890-b8cc-dbcc7e4a9e11,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2026,M03,March,330.293,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,0a41e09b5c811196290e49e8eeafe276d569795b59d19e23fe4f045b62757867
86645bc9-f080-4ccd-a551-9adb843165c9,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2026,M04,April,333.020,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,badeee3c53a31d78de705601323107ade888c5f4051dc4e6880326ed3a30ac58
6292ea81-af4b-42cd-9dd7-a06f61d9a7d4,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2026,M04,April,332.407,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,086cc8dc16b53f819de88fce5ba76d7f4f2c022265e14433a389df0cc7bdf75b
833a516c-7efe-4d0e-944a-b2cf7be21ed9,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2026,M05,May,335.123,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,58b3edb0a999ae3778dfb7d19b16fdab3537fd7180eb95c3c60d7665f6c98299
8badadf3-30bd-44b8-9719-74bb49f8fca5,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2026,M05,May,333.979,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,88511398271efb63866bbedf6b808c07e94274bd1304fb87d8215d789336cacc
e2f88ee2-0de0-483b-b076-5d0a85db140e,CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2026,M06,June,333.952,True,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,58a1bef45e03ab5d57cffc1136105f9904ee731050963b8b9247bc5be8f98d91
02d0f678-861e-4719-858c-a6d5b062b123,CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2026,M06,June,332.568,True,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,71313940b6680dff65ebcaf1762a2dbfae00c39e5456c8217693baa017708716
