uuid,series_id,series_title,frequency,year,period,period_name,value,latest,footnotes,source_type,collection_timestamp,normalization_timestamp,checksum
3d34609a-d94c-4731-a7d5-6ec84827c21d,CES0000000001,Total Nonfarm Employment,Monthly,2024,M02,February,157238,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,cd60900b2a5b6982d3d9beb972a3448447018c7687721f709d4a5e57f84afaf2
9a6ee046-b58d-4f77-aed8-2fc88a3df8c1,LNS14000000,Unemployment Rate,Monthly,2024,M03,March,3.9,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,4be65c36975904d31f2c0e7c9e5a1f109eef603f0aaaaa0fe754d95ba5e4be03
e0939e43-c948-40d1-b977-d172e48fb066,CES0000000001,Total Nonfarm Employment,Monthly,2024,M03,March,157466,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,341b3c4bf5861352b732aef078de76e41b13e03e8ae87a17faf790b920d9c8c8
004bbabd-0e0f-424f-99da-9a4fc45290c3,LNS14000000,Unemployment Rate,Monthly,2024,M04,April,3.9,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,1f6481efad526963c7fd75e8eacc2ed679102009f73e45e16501071620d12bc2
ce3acdbb-33b3-4dfe-bd85-de8072b54cef,CES0000000001,Total Nonfarm Employment,Monthly,2024,M04,April,157530,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,e9eb4d83983374c5c0a928af54e5eec9f0f8280cd80a2baa09104c2f19441aa1
51c947e9-9cfc-4e5e-994e-b5e5953132af,LNS14000000,Unemployment Rate,Monthly,2024,M05,May,3.9,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,1759da751ff557470104ba4626a0065a2cf2e075dd3677590a1f5b61b50201a2
06bae99c-9d38-4f4e-9324-61ffa5bd8546,CES0000000001,Total Nonfarm Employment,Monthly,2024,M05,May,157608,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,359c0a8ffd9d44f701b6b747f5cfa0e32cae50d1b18d247fd48102333e042cac
b814b250-60ff-447e-9559-530b0adb470d,LNS14000000,Unemployment Rate,Monthly,2024,M06,June,4.1,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,24d1a43733559a86245ee299faa4360ec7dd663daa98b143f04ca6b71e7ca130
bc711546-64cb-4c35-8f2b-fad4a7d66b49,CES0000000001,Total Nonfarm Employment,Monthly,2024,M06,June,157695,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,502f55ada6929076841758979cc91dd43a8898a6ca9bc99b29b343d896bb97e2
70afc08c-383d-4e7b-a52a-218955f5f173,LNS14000000,Unemployment Rate,Monthly,2024,M07,July,4.2,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,0f5ec890b287eb3d53c256b4cb579adc2f3da4c960ed5c23a862db0a88600630
b109e383-322c-4c3f-b085-039b361d704b,CES0000000001,Total Nonfarm Employment,Monthly,2024,M07,July,157748,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,9db29fe034d69b013d94e8bed95a61490a2784835705916b38de46a402090294
ef225863-01e9-47a1-a7ed-de512f7465ce,LNS14000000,Unemployment Rate,Monthly,2024,M08,August,4.2,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,0ddb25d5b86a9a9d5ecea1f8cd3cf733a17b511ad01d8a2212f0a2e75d410eac
8779cd38-4ea7-4989-896e-fe43da448021,CES0000000001,Total Nonfarm Employment,Monthly,2024,M08,August,157757,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,b91ba5f6e9380f7ac6614200019fdcddaa3c2efbcf321c52507d70a2ac284ed7
e1a4ac20-2d31-49aa-b278-96c3b90680f5,LNS14000000,Unemployment Rate,Monthly,2024,M09,September,4.1,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,11947f88afd18c0a698cb529f3c66cfaad52d92fabc8f53f4579270cc4f98dc2
a9d94074-0047-46dd-80d5-1c00d48145a5,CES0000000001,Total Nonfarm Employment,Monthly,2024,M09,September,157912,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,f4bf55321e9f95eb47311b3f993bb054b36cc87465983d26c105fca5a9275521
0f8e2442-be99-490f-a056-b7315ae3763a,LNS14000000,Unemployment Rate,Monthly,2024,M10,October,4.1,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,78049e063c7e1b9edb7f7e186a0d651bd5ee4e73aa1396a4646a7197dcfba6ac
e338d083-9f36-4b38-bff0-6e2fe550c444,CES0000000001,Total Nonfarm Employment,Monthly,2024,M10,October,157945,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,de1e9f3709a83223b990465ca3aad73a4f8e141114b91d8c139240ffc90011ab
0624cf7d-96f5-4c73-8511-0d11d4ef3661,LNS14000000,Unemployment Rate,Monthly,2024,M11,November,4.2,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,0a9886019e4416fa7c786d11e812ed2caf339730268a1bd839770849c43a96ca
1f933f6c-266f-4e79-a4de-8912046a0e36,CES0000000001,Total Nonfarm Employment,Monthly,2024,M11,November,158079,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,596595619c9279c4cbc0f97f841cb6a6a52fa2b20e2b7e2f4f6dc4e7b3e443c5
3ba73b86-e707-4710-8b62-4d572d531982,LNS14000000,Unemployment Rate,Monthly,2024,M12,December,4.1,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,ff8b945f214a4772a64ec544ae0124bf07ab600637b34bc4748db8ea5f81d70a
b920b96f-c3d2-4ec4-992c-74d0d27552bb,CES0000000001,Total Nonfarm Employment,Monthly,2024,M12,December,158316,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,7df734abb81098af2bdfb96f0bdf7434ab91cf4eb109d63e34753c75c234c1c8
3fbaf7af-6609-4105-880f-c26dc46b1673,LNS14000000,Unemployment Rate,Monthly,2025,M01,January,4.0,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,d003a581087f20454d364ed4ec627561493ee9e77e7bec4ecb757daf3fdb1f6c
e0f70981-d02a-4417-9e07-50452f24a1dd,CES0000000001,Total Nonfarm Employment,Monthly,2025,M01,January,158268,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,4c3cc217a133813b64e777222d71175da51d6b3443fa85ce1ea3720f8b62c7a6
37cc74da-5a98-4027-a299-decc790eb95d,LNS14000000,Unemployment Rate,Monthly,2025,M02,February,4.2,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,e5a67c65843533c8ef4b8d598510093b0fea974b2f014ee4ea19298be7de7333
5ea45fcf-c51b-4d0a-94fd-ea68068b979a,CES0000000001,Total Nonfarm Employment,Monthly,2025,M02,February,158310,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,07404a611de5b743e583891f7f1a816f5177f92cdfef40688951f6d212bebe4c
f8b7a2c2-9ed9-458a-af8c-8019e32b1aaa,LNS14000000,Unemployment Rate,Monthly,2025,M03,March,4.2,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,167f22c7e69fa1e3a334313ccc50c9be64fc8200ba071c75f07c1b3544e4ab0c
f4c87d8d-7b59-4b92-8960-adcd7f7c5eb5,CES0000000001,Total Nonfarm Employment,Monthly,2025,M03,March,158377,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,f2d586d04a69e2b6aad41ef943dffc30b55832dedd6c4170585a0eb747bde429
24099462-bae8-43f2-b3ea-f34cb296a7c4,LNS14000000,Unemployment Rate,Monthly,2025,M04,April,4.2,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,faab026b2a228480388dc5f80b78a3ce6fd64effd2e8aceb49f870cf2bb2cff0
affffc32-7063-4df6-a389-54bac00d530a,CES0000000001,Total Nonfarm Employment,Monthly,2025,M04,April,158485,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,9e5891ec4d2b1fda4eddb7e2262c61462fd39bba98b2d4c0571e1956c2aa5ac3
a0199583-1ca2-429b-8155-cb6253a83d64,LNS14000000,Unemployment Rate,Monthly,2025,M05,May,4.3,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,4ebd1bc06586bcee048525d8e2ce411eac1f91b488ff636847e2049e95f893c1
4cfb583d-5627-4b58-a016-d57dadbd3d7f,CES0000000001,Total Nonfarm Employment,Monthly,2025,M05,May,158498,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,6260dc23d0a7e3698910bc2747e19f8e52cddf9d66b1c31939fdff008d6e2aad
afca9e93-3c7b-4615-91a1-dbce0b4ac1d4,LNS14000000,Unemployment Rate,Monthly,2025,M06,June,4.1,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,fe79469c00b19f795974ecc4e356c533764f5389d1929a4246ed627abf4e98e8
3e32b23a-6134-4156-9f63-e2495e9caf6d,CES0000000001,Total Nonfarm Employment,Monthly,2025,M06,June,158478,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,ef2fae6efc7e761c2ed7171703372189e02e29b0a079b7e04374a6f292e2ec0f
0754ac74-d942-46e4-8cc6-2383b9fb9e3e,LNS14000000,Unemployment Rate,Monthly,2025,M07,July,4.3,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,799adfed75289629118f6588b038ed9f8504adb8f55e400111965892b974ef4a
37150c24-9b41-4d92-9b6f-7e112e372497,CES0000000001,Total Nonfarm Employment,Monthly,2025,M07,July,158542,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,4ee8b5cc665d7cc50153b602bfe2a759c4984b9eaa626bca32a7d0278e12d4b1
37440199-9503-44bc-9348-90354a9b1642,LNS14000000,Unemployment Rate,Monthly,2025,M08,August,4.3,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,1dfc9716c2efba90824592f39144d4f36afbeeeba6394b6d821a0fb853e91713
faff63cd-e3fd-470a-93b8-1f1d66932634,CES0000000001,Total Nonfarm Employment,Monthly,2025,M08,August,158472,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,a05e4bb81bc5b1ba53b9a4c8fab2ff2448e9c11cbdc76656e1d4149701e19712
d1d20e71-4a76-4a36-9e5b-03dcb7313a56,LNS14000000,Unemployment Rate,Monthly,2025,M09,September,4.4,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,8502b3ea262e0f91470071e6cefaffc67fcf387883b5a24795a14d7d10c28925
aef362e4-7ccd-4d08-8c50-1a3fa2317e06,CES0000000001,Total Nonfarm Employment,Monthly,2025,M09,September,158548,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,4c6770ae465feaed74371eb7e66ed786c2a25b1000c92b7af9db652cf9388c47
3e784af9-8fe2-4d96-96d6-7034abddba45,CES0000000001,Total Nonfarm Employment,Monthly,2025,M10,October,158408,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,7290f5a8bb5e44745e3c04ea6f145f5e126bda962f68795534d16b738b80b208
a51d4c62-28b9-496a-a917-b35952ac7a95,LNS14000000,Unemployment Rate,Monthly,2025,M11,November,4.5,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,28c18d2dbcc4119309b9ecb66132d4a9f5707e77a7e189d9191e87c4c19e8037
0402a378-06af-4edc-9957-02d08c56700c,CES0000000001,Total Nonfarm Employment,Monthly,2025,M11,November,158449,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,1e961c896e067ce7a131d2777ca8da08dba5cded07bffe7def4062939d986f4d
d6f0cb5f-6abf-4a4b-8109-bb3872ed84b4,LNS14000000,Unemployment Rate,Monthly,2025,M12,December,4.4,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,10b0d98e3a21660f755d2a0115c4abddd3b6738a4e976987a7f1654b6f12f0a7
24a971b5-93cb-4322-ae51-6a7516b3a636,CES0000000001,Total Nonfarm Employment,Monthly,2025,M12,December,158432,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,aef04a515887e431b73b5ded9fde0be5550c445eea46f952a47e6ad003cb5957
56ce1f38-3a65-4cbd-a8f0-4bda54934480,LNS14000000,Unemployment Rate,Monthly,2026,M01,January,4.3,False,"January 2026 estimates were revised to incorporate updated population controls. For more information, see www.bls.gov/cps/documentation.htm#pop.",API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,4a4ad5d838a0eb9cdb90471ef371eb6895790637c82e18dc8d4a74d5af26ee7b
0332981a-0198-45a8-9da0-97090fe06da0,CES0000000001,Total Nonfarm Employment,Monthly,2026,M01,January,158592,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,f78765be92104598a9a1bdef8faf36c1431de90479573ce18de11064ac9554f0
6efc0e42-8b73-44e1-853e-77192f7a0e66,LNS14000000,Unemployment Rate,Monthly,2026,M02,February,4.4,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,c2b5f5b12232239c9049ec6ba9519835b56811e11e65d6951085c56251ace55f
b0fc2d06-9d9e-47bb-8ea5-4302417ccee5,CES0000000001,Total Nonfarm Employment,Monthly,2026,M02,February,158436,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,52527dd1c4b36435e7a889c11d652d0270afe1886bd0a6efe57a241f77ad92f8
67c13f08-a400-4d9d-ad1d-9ea94fb16f6f,LNS14000000,Unemployment Rate,Monthly,2026,M03,March,4.3,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,1e44d3c4e110bef7810f6723f7958dcf79222bd3d9cce090f509fa413fab864a
b2b6c51f-35f0-4ded-ab8c-d5972d84da2a,CES0000000001,Total Nonfarm Employment,Monthly,2026,M03,March,158650,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,80ccbffe74169de19f111494709ed7a027386bed1b7a6aa3ecff60aad61120d8
d44793ee-0f3e-4fc3-86cf-0f18ca3b0344,LNS14000000,Unemployment Rate,Monthly,2026,M04,April,4.3,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,47ef09dc7c67ddfeeb265da8d403ad2ce728d48ea99cc63db839c81fd0538e99
3f712a8b-627b-4777-8cac-53c414311c05,CES0000000001,Total Nonfarm Employment,Monthly,2026,M04,April,158798,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,cbba1dfc356d94a97a8be1b9733a410cbfe1cd1fe7d2e6526e9629604a4c6a25
e513ff36-357f-4c1e-9168-1895bf67dbec,LNS14000000,Unemployment Rate,Monthly,2026,M05,May,4.3,False,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,2c88b3e54835872c3e18ed8367c1cc9b655ddd8823f1e31ec55877b18e437256
e9a9cb7f-dd0b-4f6c-8ce4-d8930dcddfdf,CES0000000001,Total Nonfarm Employment,Monthly,2026,M05,May,158927,False,preliminary,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,21f88b6bd9d18e04cb0cd7852a789f60b7cdbce6a47b62368e62107b264b88b9
5f7e1730-ab26-4b45-9e4a-5398ec14e84d,LNS14000000,Unemployment Rate,Monthly,2026,M06,June,4.2,True,,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,da7661ac602f28b2c9d663ca02d2dd863551f784e631a18245845f345008e038
7ae89637-672d-4c30-96a7-eba072830b79,CES0000000001,Total Nonfarm Employment,Monthly,2026,M06,June,158984,True,preliminary,API,2026-07-26T19:16:15Z,2026-07-26T19:16:19Z,eeafded3858901df450c14b5e1c5deb59de515dd48a7d95384b7e930e8494ae4
